cl_id,cl_tracked,cl_fraud,cl_refunded,cb_amount,rf_amount,pv,revenue,email,co_name,gender,datecl,payment_method,mid,pid,card_brand,ps_id,pss_id
2602,1,1,1,7.84,34.16,1848.36,994.24,cecy.lopes@example.com,Brazil,female,2021-01-28,Prepaid cards,258,1101,MasterCard,61,49
1570,1,1,1,6.88,1.88,4063.6,611.48,jorge.fields@example.com,United Kingdom,male,2021-02-09,Mobile,147,1151,Amex,35,87
7812,1,0,1,48.92,11.76,3008.6,458.52,stavros.schlicht@example.com,Germany,male,2021-03-31,Mobile,113,1253,MasterCard,27,57
7179,0,0,0,11,24.4,3129.8,134.16,nina.richard@example.com,France,female,2021-02-13,Credit cards,173,1243,Amex,6,64
7665,1,1,0,29.64,22.28,3077.76,473.12,sophie.stewart@example.com,Australia,female,2021-03-30,Credit cards,290,1218,Amex,76,79
3684,0,0,0,2,30.6,2384.84,122.52,bryan.larson@example.com,United States,male,2021-02-14,Credit cards,253,1229,MasterCard,26,89
7167,1,1,0,39.52,33.8,4035.16,332.64,peetu.nurmi@example.com,Finland,male,2021-01-10,Mobile,67,1286,MasterCard,35,22
1992,0,1,0,29.24,5.16,2993.92,347.8,myld.shylyrd@example.com,Iran,male,2021-01-09,Prepaid cards,109,1130,MasterCard,78,76
2654,1,0,1,9.16,15.32,4192.8,848.88,armando.nogueira@example.com,Brazil,male,2021-02-09,E-Wallet,188,1159,MasterCard,88,54
8644,1,0,1,23.36,10.2,3577.28,908.44,diego.rojas@example.com,Spain,male,2021-03-24,Credit cards,73,1117,JBC,84,17
6879,1,1,0,22.32,2.24,1908.92,685.16,damiao.silva@example.com,Brazil,male,2021-01-25,Mobile,105,1035,MasterCard,88,74
8621,0,0,1,37.08,24.08,2379.56,69.96,luis.pascual@example.com,Spain,male,2021-03-06,E-Wallet,34,1097,JBC,73,36
8998,0,1,0,29.64,2.88,3622.2,105.88,lilja.koski@example.com,Finland,female,2021-02-09,Mobile,123,1117,Visa,67,71
833,0,1,0,5.2,35.64,2607.08,155.36,lev.vandolder@example.com,Netherlands,male,2021-01-29,Mobile,249,1155,Visa,83,63
3005,1,0,1,28,19.88,2727,450.24,prny.zraay@example.com,Iran,female,2021-02-25,Bank transfers,215,1218,Amex,78,17
3612,1,1,1,37.32,33.76,4111.92,85.68,celestin.lefevre@example.com,France,male,2021-03-19,Mobile,279,1232,Amex,69,15
5386,1,0,1,27.12,14.64,2931.72,611.84,geordy.ottens@example.com,Netherlands,male,2021-02-23,Mobile,263,1003,JBC,49,32
4504,1,0,1,12.44,42.36,4560.08,481.44,celin.hunstad@example.com,Norway,female,2021-01-17,Mobile,173,1234,JBC,57,64
5317,0,1,0,18.8,20.4,2978.44,864.2,agnes.nicolas@example.com,Switzerland,female,2021-03-17,Credit cards,276,1257,Visa,41,8
4663,1,1,1,1.2,20.68,1815.44,982.4,niilo.waara@example.com,Finland,male,2021-03-29,Prepaid cards,101,1057,JBC,33,83
3102,0,0,0,19.44,39.2,2852.08,823.48,clidio.rodrigues@example.com,Brazil,male,2021-03-24,Credit cards,151,1164,MasterCard,37,72
9741,1,1,1,46.6,29.36,1481.08,175.84,juliette.mackay@example.com,Canada,female,2021-01-16,Mobile,196,1209,MasterCard,24,35
9818,1,0,1,18.4,8.8,3885.36,598.04,judy.phillips@example.com,United Kingdom,female,2021-01-12,Credit cards,6,1015,Amex,62,26
5690,0,0,0,4.2,46.84,1986.64,853.16,gertraut.schulten@example.com,Germany,female,2021-02-27,Bank transfers,219,1147,Visa,63,24
7415,0,1,1,40.92,42.52,4802.72,174.76,milla.hietala@example.com,Finland,female,2021-01-01,Credit cards,69,1175,Visa,27,63
2517,1,1,0,24.28,38.36,4479,857.96,michal.skoglund@example.com,Norway,male,2021-03-31,Prepaid cards,273,1136,Visa,91,56
7960,1,1,1,8.2,17.56,2769.04,84.68,frances.silva@example.com,Australia,female,2021-02-03,Prepaid cards,274,1160,Amex,47,76
6284,1,1,0,10.72,23.8,2557.12,211.48,rachel.young@example.com,United States,female,2021-01-13,Credit cards,2,1024,Visa,53,1
9742,1,0,1,21.96,21.28,3348.36,259.44,alex.molina@example.com,Spain,male,2021-01-15,Mobile,65,1138,MasterCard,65,14
4926,1,1,1,16.4,9.44,2703.92,975.32,willow.hughes@example.com,New Zealand,female,2021-01-24,Bank transfers,290,1118,Visa,95,99
6848,0,1,1,35,13.72,3264.08,100.6,rose.brar@example.com,Canada,female,2021-01-14,Mobile,18,1294,MasterCard,63,77
875,1,0,1,40.92,38.68,3063.64,105.92,billy.berisha@example.com,Norway,male,2021-02-23,Prepaid cards,175,1271,Visa,44,73
7514,1,1,0,31.88,47.44,4470.64,206.04,erika.hunt@example.com,United States,female,2021-02-13,Bank transfers,179,1131,JBC,32,78
6273,1,1,1,13.48,25.72,3118.52,221.72,esma.ayaydin@example.com,Turkey,female,2021-02-01,Prepaid cards,34,1299,Visa,53,87
6221,1,1,1,18.48,44,3661.72,686.64,adel.koppelman@example.com,Netherlands,male,2021-01-08,E-Wallet,225,1263,JBC,34,24
7768,1,1,1,25.76,30.48,4758,157.76,nilson.barros@example.com,Brazil,male,2021-04-01,E-Wallet,157,1190,JBC,31,36
8482,0,0,1,42.56,38.72,3411.4,194.8,mhmdth.shylyrd@example.com,Iran,male,2021-02-24,Credit cards,108,1068,Visa,60,90
8857,1,0,0,45.72,12.68,2130.76,393.96,oguzhan.eksioglu@example.com,Turkey,male,2021-01-25,E-Wallet,202,1254,Amex,21,26
873,0,0,0,38.36,16.84,3883,82.24,oya.turkdogan@example.com,Turkey,female,2021-01-13,Credit cards,103,1072,MasterCard,71,12
4277,0,1,0,41.8,40.96,4270.92,625.68,tracey.nguyen@example.com,Ireland,female,2021-03-03,Credit cards,86,1041,MasterCard,8,58
6963,0,1,1,40.32,6.44,1583.88,549.4,prs.ysmy@example.com,Iran,male,2021-03-06,Credit cards,234,1003,Visa,17,22
467,1,1,1,48.84,32.52,1466.6,836.08,inga.rognerud@example.com,Norway,female,2021-03-07,Prepaid cards,196,1030,MasterCard,40,87
3143,0,1,0,22.04,21.76,2456.24,466.2,cosimo.jean@example.com,Switzerland,male,2021-01-21,E-Wallet,55,1210,Visa,34,16
8982,1,1,1,42.96,17.4,4609.84,314.2,vebjorn.bruheim@example.com,Norway,male,2021-02-25,Credit cards,224,1100,Visa,15,84
8301,1,1,0,30.04,11.2,2323.72,367.88,belen.vazquez@example.com,Spain,female,2021-02-22,Prepaid cards,111,1255,Amex,53,68
3773,0,1,1,15,39.96,2030.72,654.28,adruzilo.desouza@example.com,Brazil,male,2021-03-16,Credit cards,148,1008,Visa,33,11
1456,0,0,0,47.68,40.32,4962.68,529.84,dalvania.ferreira@example.com,Brazil,female,2021-01-13,Credit cards,52,1123,MasterCard,89,67
3561,0,0,0,6.2,42.24,1997.72,964.2,murat.ozansoy@example.com,Turkey,male,2021-02-18,Mobile,216,1075,MasterCard,89,65
207,1,0,1,37.52,32.44,2519.64,400.08,zachary.carpenter@example.com,Australia,male,2021-03-21,Prepaid cards,233,1245,Visa,89,62
9366,1,1,1,27.6,21.32,4860.4,860.32,lori.byrd@example.com,United States,female,2021-03-13,E-Wallet,4,1288,JBC,57,99
274,1,0,1,26.88,38.84,2148.48,859.96,eileen.rodriquez@example.com,Australia,female,2021-02-15,Mobile,247,1136,Amex,34,85
1835,1,1,0,39.28,21.4,1768.68,297.36,margaritha.boyer@example.com,Switzerland,female,2021-03-07,Mobile,250,1111,Amex,74,86
210,1,1,1,29.4,31.44,2896.76,686,dana.turner@example.com,United States,female,2021-02-01,Mobile,90,1129,MasterCard,98,25
771,0,0,1,15.24,38.96,1669.8,511.64,barb.thompson@example.com,Ireland,female,2021-01-30,E-Wallet,12,1181,Visa,40,59
9855,1,0,0,25.52,25.48,4138.56,303.88,erica.topfer@example.com,Germany,female,2021-03-18,Prepaid cards,240,1183,Visa,80,90
4067,0,0,1,31.64,22.72,3215.2,830.2,ekkehart.rebmann@example.com,Germany,male,2021-03-14,Credit cards,252,1299,JBC,42,24
3552,1,0,0,21.88,49.8,2907.52,631.24,aimane.gooijer@example.com,Netherlands,male,2021-03-13,Bank transfers,285,1151,JBC,53,11
7392,0,1,0,17.56,32.44,1651.12,271.72,emily.rasmussen@example.com,Denmark,female,2021-02-17,Bank transfers,198,1160,Visa,24,90
9704,0,0,0,34.32,17.84,1614,956.6,arzu.schroer@example.com,Germany,female,2021-01-07,Bank transfers,25,1288,JBC,91,54
6699,0,0,0,11.24,16.96,4897.88,62.88,celio.goncalves@example.com,Brazil,male,2021-01-20,Credit cards,23,1219,JBC,13,17
5633,1,1,0,25.48,7.32,2633.04,277.44,karola.grosse@example.com,Germany,female,2021-03-07,Credit cards,234,1204,JBC,81,93
9473,0,1,0,34.88,43.32,4713.56,520.88,xavier.knight@example.com,Canada,male,2021-03-28,Credit cards,77,1163,Amex,84,22
6861,0,0,0,24.96,42.84,3307.96,798.88,sumaya.framnes@example.com,Norway,female,2021-03-05,Prepaid cards,255,1229,JBC,82,70
5941,0,1,0,27.12,48.4,3532.36,959.24,myrhsyn.glshn@example.com,Iran,male,2021-04-01,Prepaid cards,128,1220,Amex,61,91
9709,0,0,0,40.76,15.72,1929.56,479.12,isabella.li@example.com,Canada,female,2021-03-31,Prepaid cards,23,1013,MasterCard,75,30
324,1,0,1,4.84,16.24,4682.16,710.92,axelle.lopez@example.com,France,female,2021-02-08,Prepaid cards,92,1169,JBC,79,40
9326,1,1,0,38.24,7.96,1843.68,126.48,judith.richardson@example.com,United States,female,2021-01-07,Prepaid cards,143,1027,Amex,14,20
3796,1,1,0,8,23.68,3303.88,390.2,bertjan.paap@example.com,Netherlands,male,2021-01-28,Credit cards,121,1011,Visa,73,13
794,0,0,0,29.28,37.4,2975.44,218.64,roger.gerard@example.com,Switzerland,male,2021-01-22,Credit cards,155,1229,Visa,74,75
6711,1,0,0,49.48,24.28,3132.88,942.72,ceyhan.pekkan@example.com,Turkey,female,2021-02-16,E-Wallet,194,1062,Visa,31,63
597,0,0,0,49.04,45.36,3115.2,80,beatrice.slawa@example.com,Canada,female,2021-02-13,Bank transfers,82,1128,Amex,97,45
1678,0,1,0,45.16,16.08,3248.68,369.12,lidia.gonzalez@example.com,Spain,female,2021-02-09,Prepaid cards,117,1138,Amex,40,88
3016,1,1,1,14.88,20.56,1622.96,886.76,hans-adolf.wacker@example.com,Germany,male,2021-02-24,Prepaid cards,179,1125,Visa,90,49
3507,1,0,1,40.64,1.28,4835.72,406.12,hansjorg.dubois@example.com,Switzerland,male,2021-04-01,Bank transfers,55,1108,JBC,45,86
2379,1,1,1,29.04,36,1918.68,997.8,jelco.harders@example.com,Netherlands,male,2021-03-21,Mobile,243,1160,MasterCard,55,58
3487,0,1,0,49.44,41.76,3486.52,190.96,najoua.verbeet@example.com,Netherlands,female,2021-03-25,Credit cards,119,1047,Visa,59,8
7053,0,0,1,13.6,31.84,3731.52,980,maria.dacosta@example.com,Brazil,female,2021-03-24,Prepaid cards,278,1061,Amex,28,72
6101,1,0,0,38.8,45.48,1257.56,191.96,vanesa.campos@example.com,Brazil,female,2021-02-16,E-Wallet,267,1252,JBC,32,6
5660,0,0,0,14.08,43.2,3118.4,590,vitalio.barbosa@example.com,Brazil,male,2021-03-16,Mobile,29,1277,MasterCard,76,45
6362,0,1,0,31.28,30,3975.96,574.4,sara.jensen@example.com,Denmark,female,2021-03-16,Bank transfers,123,1102,Amex,63,41
3987,0,1,1,42.24,38.16,2585.64,734.12,justin.gauthier@example.com,Canada,male,2021-01-30,Credit cards,100,1117,Visa,33,88
9285,0,1,1,49.56,11.96,2764.64,680.04,magdo.cardoso@example.com,Brazil,male,2021-03-01,Bank transfers,189,1009,MasterCard,50,92
6999,0,1,1,29.92,44.52,4888.32,176.76,lisa.kammerer@example.com,Germany,female,2021-01-15,Bank transfers,83,1299,MasterCard,51,60
6607,0,1,1,24.48,47.64,2099.6,902.8,mathias.bernard@example.com,Switzerland,male,2021-02-15,E-Wallet,235,1022,Visa,62,48
3761,1,0,1,19.24,8.32,1461.6,721.12,theo.roy@example.com,Canada,male,2021-02-25,Credit cards,267,1190,Amex,1,72
7133,1,0,0,40.12,5.92,2680.96,694.76,sjoert.vanzelst@example.com,Netherlands,male,2021-02-11,Credit cards,99,1235,Visa,60,61
9992,1,1,0,10.32,48.04,4408.88,236.72,clenira.farias@example.com,Brazil,female,2021-01-03,Prepaid cards,152,1120,MasterCard,20,49
296,0,1,0,1.28,38.84,4911.08,97.28,zoica.dapaz@example.com,Brazil,female,2021-02-15,Prepaid cards,137,1129,Amex,71,51
6170,1,1,0,24.84,45.72,2342.8,574.12,joy.jordan@example.com,Australia,female,2021-02-18,Prepaid cards,228,1246,Visa,78,75
9217,0,1,0,46.76,12.6,1212.8,812.44,claire.dufour@example.com,France,female,2021-03-24,E-Wallet,72,1170,JBC,77,88
6208,0,0,0,43.64,20.04,3163.2,308.56,josefine.nielsen@example.com,Denmark,female,2021-02-05,E-Wallet,252,1225,Visa,28,31
2395,1,0,1,21.96,24.36,1397.4,716.2,wesley.hunter@example.com,Ireland,male,2021-03-31,E-Wallet,282,1298,JBC,82,48
7193,1,0,0,39.76,6.28,2248,496.2,richard.vargas@example.com,United States,male,2021-02-23,E-Wallet,63,1035,JBC,56,10
8904,0,1,0,8.28,47.56,4868.52,98.28,kim.romero@example.com,United Kingdom,female,2021-02-04,E-Wallet,66,1193,JBC,1,20
5356,1,1,1,49.28,14.52,1204.12,279.6,jake.morris@example.com,New Zealand,male,2021-02-16,Bank transfers,227,1072,Amex,91,72
4587,0,1,0,19.44,22.36,2774.8,855.4,ln.hsyny@example.com,Iran,female,2021-03-21,Mobile,300,1085,MasterCard,75,94
6149,0,1,1,19.72,11.04,3833.52,253.8,stysh.nkwnzr@example.com,Iran,female,2021-03-02,Credit cards,86,1208,Amex,65,17
7936,1,0,1,40.24,12.68,1362.84,496.36,marion.morales@example.com,Australia,female,2021-01-08,Mobile,33,1159,Visa,12,68
8320,1,1,0,41.72,17.36,1320.2,370.28,isabella.christiansen@example.com,Denmark,female,2021-01-14,Prepaid cards,211,1097,Amex,16,13
2704,0,1,0,24.16,28.52,4675,154.72,etienne.knight@example.com,Canada,male,2021-03-17,Prepaid cards,252,1014,JBC,42,44
9754,0,0,0,44.56,21.32,1009.92,782.44,noelia.figenschau@example.com,Norway,female,2021-03-10,E-Wallet,19,1050,Visa,68,16
3498,1,1,1,22.4,5.24,2777.64,885.56,gabrielle.morin@example.com,Canada,female,2021-03-07,E-Wallet,183,1125,Amex,20,64
4753,0,1,0,11.28,6.16,2417.64,101.96,enzo.durand@example.com,France,male,2021-03-19,Prepaid cards,224,1121,Amex,61,34
757,0,1,1,16.84,37.52,3393.88,141.48,naomi.lecomte@example.com,France,female,2021-02-02,Mobile,218,1260,Amex,94,12
8063,0,0,1,2.56,18.84,3009.32,338.44,irma.colin@example.com,Switzerland,female,2021-01-20,Credit cards,200,1210,MasterCard,38,78
867,1,1,1,31.56,28.16,4304.28,152.56,armyn.njty@example.com,Iran,male,2021-01-25,Credit cards,216,1280,JBC,15,18
350,0,0,0,32.72,28.96,1818.68,339.72,nanou.hooiveld@example.com,Netherlands,female,2021-03-06,E-Wallet,159,1023,Amex,53,2
441,1,0,1,25.04,46.12,4496.6,363.16,aynz.rdyy@example.com,Iran,female,2021-01-18,Prepaid cards,266,1139,Amex,52,78
4517,1,1,1,26.08,3.76,4082.88,87.32,rwnykh.mhmdkhn@example.com,Iran,female,2021-01-24,Credit cards,157,1067,Visa,60,46
8584,1,1,1,17.48,4.72,3563.16,747.68,volkan.arican@example.com,Turkey,male,2021-02-25,Bank transfers,189,1288,Visa,33,23
86,0,1,0,18.96,18.8,1504.52,645.48,rhm.hydry@example.com,Iran,male,2021-01-01,Mobile,298,1294,Amex,84,29
5477,0,0,1,6.24,15.72,1808.24,190.04,timon.petit@example.com,Switzerland,male,2021-02-08,Prepaid cards,80,1255,JBC,38,89
19,1,1,0,22.44,9.24,4757.92,354,viljami.koskinen@example.com,Finland,male,2021-02-14,Prepaid cards,74,1269,Visa,31,46
2142,1,0,1,42.16,6.4,4805.32,907.92,jens-peter.debus@example.com,Germany,male,2021-02-20,Prepaid cards,48,1256,JBC,46,84
4563,1,0,0,5.44,2.48,3052.44,704.2,zeliha.dasilva@example.com,Netherlands,female,2021-02-09,Mobile,296,1103,Amex,56,53
3378,1,1,0,29.6,20.56,4251.88,826.96,eric.palmer@example.com,Ireland,male,2021-03-15,Credit cards,133,1008,Amex,31,20
466,0,1,1,30.12,34.76,1826.64,71.52,jimmy.alvarez@example.com,Australia,male,2021-03-28,Credit cards,135,1030,Amex,39,25
9272,0,0,1,37,40.92,4056.44,859.48,amelia.jones@example.com,Canada,female,2021-02-08,Credit cards,283,1213,Visa,62,39
20,1,1,0,13.56,46.08,4026.56,885.64,marietta.ruff@example.com,Germany,female,2021-02-17,Mobile,63,1163,JBC,52,47
808,0,1,1,11.28,39.88,3258.4,132,emil.salo@example.com,Finland,male,2021-04-01,Prepaid cards,278,1289,Amex,75,96
1307,0,0,0,5.92,33.32,1643.72,852.88,afet.alpugan@example.com,Turkey,female,2021-02-02,Prepaid cards,199,1109,MasterCard,37,22
5350,1,0,0,17.48,14.56,1553.44,681.16,edwin.hicks@example.com,United Kingdom,male,2021-02-22,Mobile,42,1191,Visa,39,54
5629,0,1,0,41.8,26.56,1218.64,365.88,rian.op'thoog@example.com,Netherlands,female,2021-01-02,Mobile,282,1109,Amex,96,18
7014,0,1,1,23.08,43.6,4023.68,197.76,francine.michel@example.com,Switzerland,female,2021-03-04,Credit cards,292,1218,MasterCard,48,83
601,1,1,1,36.24,26.92,3968.84,530.84,misty.crawford@example.com,United States,female,2021-02-27,E-Wallet,297,1197,MasterCard,27,54
2039,1,1,0,41.44,47.08,1724.28,414.72,esma.turkdogan@example.com,Turkey,female,2021-03-05,Bank transfers,185,1225,MasterCard,39,99
8530,0,0,1,35,49.04,3525.32,686.56,amelia.cox@example.com,Ireland,female,2021-01-07,Bank transfers,86,1075,MasterCard,54,34
8185,0,1,0,15.04,46,4029.4,397.28,emme.vanblitterswijk@example.com,Netherlands,female,2021-03-31,Credit cards,163,1182,JBC,68,30
4617,1,0,1,47.84,44.08,3717.92,296.68,aada.polon@example.com,Finland,female,2021-01-29,Bank transfers,252,1024,Visa,92,38
6705,0,1,1,19.76,40.48,4492.8,541.68,samuel.patel@example.com,New Zealand,male,2021-03-13,Credit cards,206,1286,JBC,89,94
7850,0,1,0,43.52,12.8,4667.88,955.76,trinidad.torres@example.com,Spain,female,2021-02-11,Credit cards,69,1238,JBC,74,25
339,0,0,1,49.04,15.4,1414.48,498.56,ftmh.rdyy@example.com,Iran,female,2021-01-06,Credit cards,208,1096,MasterCard,30,69
4887,1,0,0,23,12.16,2369.16,591.56,roger.morgan@example.com,United States,male,2021-03-09,Bank transfers,185,1113,Visa,17,51
974,1,0,0,12.68,1.48,3182.72,511.52,eva.guerin@example.com,France,female,2021-02-28,Prepaid cards,235,1291,Amex,57,21
6602,1,0,1,13.16,19.84,2579.28,78.68,valtteri.wainio@example.com,Finland,male,2021-03-29,E-Wallet,207,1080,Visa,26,70
3871,0,1,0,37.08,34.16,2982.76,590.08,ece.kurutluoglu@example.com,Turkey,female,2021-01-06,Credit cards,44,1125,JBC,89,24
7010,0,0,1,47.28,24.16,4459.56,724.4,marie.robertson@example.com,United Kingdom,female,2021-03-10,Prepaid cards,27,1128,Visa,57,27
9865,0,1,0,22.52,14.2,2970.12,120.16,arturo.morales@example.com,Spain,male,2021-01-20,Credit cards,210,1174,Visa,39,96
1620,1,0,1,23.36,46.36,3998.08,347.32,arsh.prs@example.com,Iran,male,2021-03-21,Bank transfers,280,1122,Amex,28,71
7548,0,0,1,30.84,23.56,1817.56,208.72,kaitlin.bennett@example.com,Ireland,female,2021-02-23,Credit cards,96,1112,MasterCard,83,79
9313,1,1,0,37.04,16.52,4623.76,761.56,santana.dacunha@example.com,Brazil,male,2021-01-01,Bank transfers,31,1268,Visa,22,90
1527,1,1,0,2.52,45.28,3340.2,893.92,kasper.thomsen@example.com,Denmark,male,2021-03-04,Prepaid cards,276,1166,Amex,15,18
9729,0,1,1,36.08,14.28,4318.56,740.64,annerose.leonhardt@example.com,Germany,female,2021-01-01,Bank transfers,210,1234,MasterCard,91,51
4609,1,1,1,41.4,35.4,3380.12,251.48,mestan.kirac@example.com,Turkey,female,2021-01-24,E-Wallet,47,1151,MasterCard,89,41
1426,1,1,1,8.36,31.48,3023.68,692.64,kamil.vanvik@example.com,Norway,male,2021-01-29,Credit cards,257,1127,Visa,33,32
7641,1,0,1,9.88,37.68,3761.68,445.8,christoph.wischnewski@example.com,Germany,male,2021-02-26,Bank transfers,40,1134,MasterCard,17,25
5843,1,1,0,48.8,9.76,3694.04,242.72,onal.candan@example.com,Turkey,male,2021-02-18,Bank transfers,55,1135,MasterCard,62,75
8670,1,1,0,33.12,7.44,1338.2,529.2,mhmdth.khmrw@example.com,Iran,male,2021-01-04,Prepaid cards,29,1054,JBC,15,32
7411,0,1,0,39.6,34.72,3760.24,723.68,vedat.tanrikulu@example.com,Turkey,male,2021-01-23,Bank transfers,121,1160,Amex,23,95
4546,1,0,0,49.04,42.88,4195.52,568.88,alberto.garrett@example.com,Australia,male,2021-03-15,E-Wallet,190,1009,Visa,41,28
9394,0,1,0,4.32,26.28,2196.12,148.12,janai.dias@example.com,Brazil,male,2021-01-02,E-Wallet,39,1147,MasterCard,3,50
2215,0,0,0,37.72,20.44,2654.96,836.92,bernard.leclerc@example.com,Switzerland,male,2021-01-03,Mobile,300,1276,MasterCard,11,90
4758,1,1,0,7.32,23.2,2004.68,488.56,alois.guillaume@example.com,France,male,2021-02-16,Mobile,230,1013,MasterCard,4,89
7625,0,1,1,37.76,46.56,2969.2,277.6,cloe.cardoso@example.com,Brazil,female,2021-02-04,Mobile,241,1267,Amex,81,99
7600,1,0,1,46.32,26.96,3395.92,149.28,thea.moller@example.com,Denmark,female,2021-02-21,Mobile,47,1206,Visa,89,93
580,1,0,1,40.56,25.28,1568.8,257.32,mhrd.mrdy@example.com,Iran,male,2021-04-01,Credit cards,290,1187,Visa,12,58
7436,0,1,1,47.92,35.48,3188.8,637.2,linda.bakken@example.com,Norway,female,2021-02-18,Credit cards,298,1152,Visa,61,69
3867,1,1,0,11.76,22.44,1263.68,951.76,samu.halko@example.com,Finland,male,2021-02-21,Bank transfers,177,1119,MasterCard,53,78
7734,1,0,0,29.76,46.96,1664.2,294.56,minttu.polon@example.com,Finland,female,2021-01-04,Bank transfers,105,1290,MasterCard,40,86
7428,1,0,1,21.44,8.16,2744.4,597.08,arnd.hauptmann@example.com,Germany,male,2021-01-19,Credit cards,106,1223,Amex,30,20
4182,0,0,0,12.88,27.24,1720.36,991.92,julia.philippe@example.com,France,female,2021-02-13,Prepaid cards,25,1200,MasterCard,31,31
1231,0,0,0,37.68,12.04,3830.4,430.16,edwin.phillips@example.com,Ireland,male,2021-02-26,E-Wallet,175,1097,JBC,22,62
9991,1,0,0,11.8,9.6,1443.48,693.44,bertrand.marchand@example.com,Switzerland,male,2021-03-02,Credit cards,204,1136,Amex,16,34
3586,0,1,0,22.72,10,3404.32,404.24,kenan.kutlay@example.com,Turkey,male,2021-01-21,Mobile,73,1144,Amex,18,17
1454,1,0,1,5.2,44.4,3433.08,574.72,sandia.ravesteijn@example.com,Netherlands,female,2021-02-24,E-Wallet,85,1169,JBC,94,72
6030,1,0,1,48.36,20.28,4400.72,985.92,igor.damota@example.com,Brazil,male,2021-02-25,Mobile,297,1132,Amex,68,61
8087,0,1,0,31.28,38.08,4822.36,533.44,hanna.murray@example.com,Ireland,female,2021-01-28,Credit cards,232,1224,JBC,86,95
3048,1,0,0,36.72,39.24,4732.04,925.84,andrea.larsen@example.com,Denmark,female,2021-03-29,Bank transfers,202,1208,JBC,81,18
8915,0,0,1,18.48,15.04,2140.56,926.04,iiris.palo@example.com,Finland,female,2021-01-16,Bank transfers,237,1195,Amex,20,17
7757,0,1,1,20.88,26.72,2782.08,186.6,sarah.denys@example.com,Canada,female,2021-03-17,E-Wallet,257,1275,JBC,64,13
5421,0,1,1,7.32,26.44,2181.36,454.44,mrym.nkwnzr@example.com,Iran,female,2021-01-18,Prepaid cards,297,1033,JBC,90,27
4093,1,1,0,26.6,27.36,3355.36,797.92,jean-michel.barbier@example.com,Switzerland,male,2021-03-07,Mobile,232,1125,Visa,21,52
822,1,1,1,39.6,44.96,3133.52,768.64,michelle.knight@example.com,United Kingdom,female,2021-01-20,Prepaid cards,164,1081,Visa,30,74
5432,0,1,0,22.56,30.72,2623.88,202.44,rebecca.holt@example.com,Ireland,female,2021-03-23,Bank transfers,14,1129,JBC,46,23
9621,0,0,1,21.68,49.08,4965.88,128.12,stephanie.carpentier@example.com,Switzerland,female,2021-01-16,Mobile,26,1280,Amex,47,8
6481,1,1,1,26.92,36.96,3771.76,159.24,benedicte.rijgersberg@example.com,Netherlands,female,2021-03-14,Bank transfers,38,1062,JBC,54,8
7223,0,1,0,10.96,40.56,2311.76,550.96,vivien.lefebvre@example.com,Switzerland,female,2021-01-04,Mobile,278,1181,Amex,6,2
4449,1,1,0,48.88,26.56,4761.32,145.04,jonathan.vatland@example.com,Norway,male,2021-03-14,Mobile,210,1164,Visa,21,69
9249,0,0,1,43.08,9.68,4160.68,606.6,romina.sanchez@example.com,Switzerland,female,2021-02-14,Mobile,111,1264,MasterCard,82,90
